<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.03.13	04:00:00	5115.599	5117.870	5102.649	5104.215	4580	0	240
2026.03.13	05:00:00	5104.309	5110.862	5098.217	5103.088	6826	0	240
2026.03.13	06:00:00	5103.023	5107.790	5085.691	5088.257	9741	0	240
2026.03.13	07:00:00	5088.052	5093.893	5071.729	5084.890	8984	0	240
2026.03.13	08:00:00	5085.117	5087.979	5061.251	5087.117	10284	0	240
2026.03.13	09:00:00	5087.291	5096.930	5083.270	5089.639	7472	0	240
2026.03.13	10:00:00	5089.425	5098.407	5079.767	5094.631	7394	0	240
2026.03.13	11:00:00	5095.031	5107.729	5086.158	5107.366	7620	0	240
2026.03.13	12:00:00	5107.275	5121.882	5104.297	5118.312	11510	0	360
2026.03.13	13:00:00	5118.131	5121.233	5096.269	5101.500	14332	0	360
2026.03.13	14:00:00	5101.718	5107.861	5035.303	5041.730	22487	0	240
2026.03.13	15:00:00	5041.535	5071.310	5031.640	5034.814	24814	0	240
2026.03.13	16:00:00	5034.718	5053.075	5018.840	5046.014	19947	0	240
2026.03.13	17:00:00	5045.924	5063.926	5043.326	5046.451	12002	0	240
2026.03.13	18:00:00	5046.432	5051.453	5036.255	5046.323	9716	0	240
2026.03.13	19:00:00	5046.536	5049.943	5009.525	5016.410	12406	0	240
2026.03.13	20:00:00	5016.494	5025.413	5012.205	5020.977	7945	0	240
2026.03.15	22:00:00	5017.112	5030.407	5000.793	5024.786	8746	0	240
2026.03.15	23:00:00	5024.710	5026.154	4966.796	4997.507	14851	0	160
2026.03.16	00:00:00	4997.434	5031.104	4996.521	5025.742	13609	0	240
2026.03.16	01:00:00	5025.914	5026.642	4982.525	5015.901	22972	0	240
2026.03.16	02:00:00	5015.873	5018.779	4997.882	5003.696	10846	0	160
2026.03.16	03:00:00	5003.673	5020.841	4998.233	5019.074	7431	0	240
2026.03.16	04:00:00	5019.134	5026.054	5012.209	5012.908	5184	0	240
2026.03.16	05:00:00	5012.811	5019.993	5003.274	5017.368	6950	0	240
2026.03.16	06:00:00	5017.487	5036.013	5005.544	5012.005	10210	0	240
2026.03.16	07:00:00	5012.294	5016.204	4991.674	4995.230	10547	0	240
2026.03.16	08:00:00	4995.312	5003.250	4984.763	4991.209	11980	0	176
2026.03.16	09:00:00	4990.881	4991.423	4972.214	4975.387	10825	0	160
2026.03.16	10:00:00	4975.464	4999.602	4970.011	4998.604	9755	0	160
2026.03.16	11:00:00	4998.680	5022.694	4992.213	4997.068	8937	0	160
2026.03.16	12:00:00	4997.144	5025.612	4994.242	5019.910	10459	0	176
2026.03.16	13:00:00	5019.927	5034.727	5013.784	5029.744	15334	0	240
2026.03.16	14:00:00	5029.517	5038.067	4987.990	4995.804	17370	0	240
2026.03.16	15:00:00	4995.599	5005.598	4983.907	4986.963	12694	0	160
2026.03.16	16:00:00	4986.936	4998.521	4973.936	4990.568	11438	0	160
2026.03.16	17:00:00	4990.653	5003.675	4983.858	4991.227	9630	0	160
2026.03.16	18:00:00	4991.297	5017.735	4989.918	5012.766	7711	0	160
2026.03.16	19:00:00	5012.624	5020.121	5008.145	5012.690	7808	0	200
2026.03.16	20:00:00	5012.618	5021.612	5004.613	5006.311	4781	0	280
2026.03.16	22:00:00	5007.678	5015.645	4998.555	5002.386	5056	0	200
2026.03.16	23:00:00	5002.093	5015.495	5002.073	5012.795	3899	0	200
2026.03.17	00:00:00	5012.899	5014.007	4998.002	5003.170	7571	0	280
2026.03.17	01:00:00	5002.965	5027.902	4994.530	5027.562	10090	0	280
2026.03.17	02:00:00	5027.582	5029.699	5019.836	5022.863	6103	0	200
2026.03.17	03:00:00	5022.763	5033.501	5020.704	5027.650	5225	0	280
2026.03.17	04:00:00	5027.365	5041.932	5026.229	5037.944	5209	0	280
2026.03.17	05:00:00	5038.004	5044.474	5020.208	5020.831	7868	0	280
2026.03.17	06:00:00	5020.903	5022.696	5005.153	5010.133	10493	0	280
2026.03.17	07:00:00	5010.057	5027.971	5008.805	5021.081	6720	0	280
2026.03.17	08:00:00	5021.039	5029.507	5018.103	5024.548	7324	0	280
2026.03.17	09:00:00	5024.377	5025.695	5009.784	5010.613	7110	0	280
2026.03.17	10:00:00	5010.533	5016.314	4991.665	5000.249	9041	0	280
2026.03.17	11:00:00	5000.192	5011.531	4996.593	5003.115	5951	0	200
2026.03.17	12:00:00	5003.178	5023.681	4999.287	5011.505	7714	0	200
2026.03.17	13:00:00	5011.856	5031.492	5005.253	5016.372	14085	0	280
2026.03.17	14:00:00	5016.393	5020.469	5002.710	5007.655	12653	0	280
2026.03.17	15:00:00	5007.590	5017.350	4973.345	4997.823	15809	0	200
2026.03.17	16:00:00	4998.045	5005.763	4991.524	5001.784	9422	0	200
2026.03.17	17:00:00	5001.721	5008.556	4996.409	5002.353	6970	0	200
2026.03.17	18:00:00	5002.425	5009.035	4999.825	5003.883	5918	0	200
2026.03.17	19:00:00	5003.801	5005.558	4996.276	5000.231	6031	0	200
2026.03.17	20:00:00	5000.363	5006.424	4999.783	5003.050	14130	0	200
2026.03.17	22:00:00	5004.038	5004.918	4993.262	4999.907	3201	0	280
2026.03.17	23:00:00	4999.708	5003.508	4998.709	5002.750	2759	0	280
2026.03.18	00:00:00	5002.803	5012.358	5000.221	5004.345	6013	0	280
2026.03.18	01:00:00	5004.418	5016.048	4991.069	4998.672	9044	0	200
2026.03.18	02:00:00	4998.787	5006.837	4990.480	4991.690	6674	0	280
2026.03.18	03:00:00	4991.899	4997.439	4986.231	4991.384	5685	0	200
2026.03.18	04:00:00	4991.366	4993.459	4981.594	4986.884	4884	0	220
2026.03.18	05:00:00	4987.042	5002.456	4984.545	4997.465	6676	0	280
2026.03.18	06:00:00	4997.355	5016.311	4996.325	5009.469	6505	0	280
2026.03.18	07:00:00	5009.551	5014.958	4990.244	4995.045	6143	0	220
2026.03.18	08:00:00	4994.685	4996.663	4977.089	4987.692	7613	0	200
2026.03.18	09:00:00	4987.330	4995.341	4984.780	4991.963	5334	0	200
2026.03.18	10:00:00	4992.028	4992.028	4958.782	4967.846	9327	0	280
2026.03.18	11:00:00	4967.869	4973.757	4924.849	4930.041	18538	0	200
2026.03.18	12:00:00	4930.332	4932.313	4870.643	4881.409	30306	0	200
2026.03.18	13:00:00	4881.527	4885.460	4833.975	4878.111	39205	0	200
2026.03.18	14:00:00	4877.959	4894.571	4856.517	4869.650	22595	0	200
2026.03.18	15:00:00	4869.558	4880.063	4861.209	4862.535	14008	0	200
2026.03.18	16:00:00	4862.609	4890.297	4860.787	4886.777	11631	0	200
2026.03.18	17:00:00	4886.690	4899.001	4883.938	4890.664	10596	0	200
2026.03.18	18:00:00	4890.753	4899.290	4852.188	4853.077	21459	0	200
2026.03.18	19:00:00	4852.871	4865.120	4838.097	4843.007	19598	0	200
2026.03.18	20:00:00	4842.961	4848.327	4806.677	4818.463	12919	0	200
2026.03.18	22:00:00	4828.060	4838.765	4804.247	4834.291	10553	0	200
2026.03.18	23:00:00	4834.337	4842.516	4828.126	4836.860	6776	0	200
2026.03.19	00:00:00	4836.657	4848.877	4835.410	4841.052	9653	0	200
2026.03.19	01:00:00	4841.207	4866.892	4832.656	4850.011	15129	0	200
2026.03.19	02:00:00	4850.082	4862.215	4841.762	4858.551	9495	0	200
2026.03.19	03:00:00	4858.559	4865.762	4850.812	4850.956	6661	0	200
2026.03.19	04:00:00	4850.895	4853.715	4845.697	4849.822	4949	0	200
2026.03.19	05:00:00	4849.915	4853.697	4826.987	4827.609	9303	0	200
2026.03.19	06:00:00	4827.538	4842.028	4747.300	4763.817	25909	0	200
2026.03.19	07:00:00	4763.710	4784.218	4727.077	4727.808	20019	0	200
2026.03.19	08:00:00	4728.013	4740.325	4686.746	4709.221	33789	0	200
2026.03.19	09:00:00	4709.086	4725.964	4687.875	4698.895	32352	0	200
2026.03.19	10:00:00	4698.768	4719.875	4666.429	4678.879	25779	0	200
2026.03.19	11:00:00	4678.856	4699.616	4650.613	4652.225	23123	0	280
2026.03.19	12:00:00	4651.867	4653.936	4531.073	4574.603	50582	0	280
2026.03.19	13:00:00	4574.513	4621.053	4502.610	4620.575	86511	0	280
2026.03.19	14:00:00	4620.859	4649.163	4580.877	4601.691	57890	0	280
2026.03.19	15:00:00	4601.851	4638.722	4566.091	4596.521	46659	0	280
2026.03.19	16:00:00	4596.365	4626.749	4576.707	4584.726	37722	0	280
2026.03.19	17:00:00	4584.700	4629.863	4573.683	4616.105	28472	0	280
2026.03.19	18:00:00	4616.019	4623.120	4595.956	4622.847	18461	0	280
2026.03.19	19:00:00	4622.855	4663.389	4622.855	4644.022	39714	0	280
2026.03.19	20:00:00	4643.664	4661.947	4642.671	4657.541	9889	0	280
2026.03.19	22:00:00	4657.711	4677.032	4636.235	4636.235	7322	0	280
2026.03.19	23:00:00	4636.457	4647.928	4634.231	4643.703	6105	0	280
2026.03.20	00:00:00	4643.631	4665.014	4642.053	4648.766	10904	0	280
2026.03.20	01:00:00	4648.408	4699.415	4639.284	4677.259	24547	0	280
2026.03.20	02:00:00	4677.187	4703.693	4670.239	4698.100	13941	0	280
2026.03.20	03:00:00	4698.202	4735.802	4693.060	4725.570	13511	0	280
2026.03.20	04:00:00	4725.669	4727.605	4715.512	4721.417	7120	0	280
2026.03.20	05:00:00	4721.507	4723.655	4685.750	4688.597	13893	0	280
2026.03.20	06:00:00	4688.515	4700.918	4661.258	4669.065	18208	0	280
2026.03.20	07:00:00	4668.902	4707.967	4667.983	4706.147	10669	0	280
2026.03.20	08:00:00	4706.228	4734.746	4684.755	4693.651	14839	0	280
2026.03.20	09:00:00	4693.804	4700.462	4659.802	4667.510	13625	0	280
2026.03.20	10:00:00	4667.394	4670.160	4638.135	4645.212	18694	0	280
2026.03.20	11:00:00	4645.388	4674.270	4636.927	4671.624	14887	0	280
2026.03.20	12:00:00	4671.741	4695.521	4661.926	4678.318	19469	0	280
2026.03.20	13:00:00	4678.117	4679.654	4612.673	4616.291	76668	0	280
2026.03.20	14:00:00	4616.235	4622.497	4547.772	4564.242	107620	0	280
2026.03.20	15:00:00	4564.192	4580.144	4540.416	4553.170	77824	0	280
2026.03.20	16:00:00	4553.323	4613.753	4551.683	4583.424	57314	0	280
2026.03.20	17:00:00	4583.368	4600.819	4554.029	4573.448	58690	0	280
2026.03.20	18:00:00	4573.524	4578.497	4477.057	4499.574	60797	0	260
2026.03.20	19:00:00	4499.630	4516.731	4485.232	4501.417	75018	0	260
2026.03.20	20:00:00	4501.593	4514.556	4493.411	4497.479	24617	0	260
2026.03.22	22:00:00	4477.751	4536.100	4449.511	4497.942	22793	0	280
2026.03.22	23:00:00	4497.972	4510.752	4452.439	4464.724	26134	0	280
2026.03.23	00:00:00	4464.563	4473.179	4319.487	4354.359	105785	0	260
2026.03.23	01:00:00	4354.286	4454.137	4329.725	4387.596	123349	0	260
2026.03.23	02:00:00	4387.468	4422.062	4354.783	4360.474	78999	0	260
2026.03.23	03:00:00	4360.562	4377.985	4334.807	4352.986	50502	0	260
2026.03.23	04:00:00	4352.913	4381.604	4349.953	4367.235	31410	0	260
2026.03.23	05:00:00	4367.209	4379.949	4302.194	4310.138	56991	0	260
2026.03.23	06:00:00	4310.269	4310.420	4162.906	4220.146	129661	0	260
2026.03.23	07:00:00	4220.202	4232.854	4098.357	4204.099	167224	0	260
2026.03.23	08:00:00	4204.149	4270.613	4202.958	4250.896	113700	0	260
2026.03.23	09:00:00	4250.945	4308.344	4223.403	4253.244	80597	0	260
2026.03.23	10:00:00	4253.343	4281.930	4240.861	4269.084	63319	0	260
2026.03.23	11:00:00	4269.038	4463.418	4268.994	4379.120	181376	0	280
2026.03.23	12:00:00	4378.812	4492.646	4336.637	4478.287	143057	0	350
2026.03.23	13:00:00	4478.340	4485.444	4401.409	4454.286	164487	0	372
2026.03.23	14:00:00	4454.132	4512.782	4453.268	4461.895	121945	0	364
2026.03.23	15:00:00	4461.667	4486.875	4350.961	4363.649	116825	0	364
2026.03.23	16:00:00	4363.582	4391.642	4352.407	4375.333	115117	0	364
2026.03.23	17:00:00	4375.240	4438.973	4370.696	4426.147	65802	0	364
2026.03.23	18:00:00	4426.196	4467.074	4402.145	4449.004	57035	0	364
2026.03.23	19:00:00	4449.029	4450.637	4392.714	4397.762	53150	0	364
2026.03.23	20:00:00	4397.675	4413.134	4382.757	4406.513	15555	0	364
2026.03.23	22:00:00	4419.787	4431.373	4361.373	4426.607	19707	0	364
2026.03.23	23:00:00	4426.650	4448.021	4421.810	4441.191	15241	0	364
2026.03.24	00:00:00	4441.133	4446.587	4330.988	4364.542	58004	0	364
2026.03.24	01:00:00	4364.485	4374.009	4307.759	4322.202	86779	0	364
2026.03.24	02:00:00	4322.256	4379.299	4305.617	4366.107	63332	0	364
2026.03.24	03:00:00	4366.253	4368.332	4334.882	4347.179	37659	0	364
2026.03.24	04:00:00	4346.924	4357.229	4326.554	4333.396	24175	0	364
2026.03.24	05:00:00	4333.281	4374.008	4319.453	4346.966	54030	0	336
2026.03.24	06:00:00	4347.020	4405.048	4342.620	4401.980	59988	0	336
2026.03.24	07:00:00	4402.202	4432.388	4399.404	4417.077	45716	0	364
2026.03.24	08:00:00	4416.949	4420.932	4391.164	4411.743	42384	0	364
2026.03.24	09:00:00	4411.761	4430.805	4395.749	4426.496	27585	0	364
2026.03.24	10:00:00	4426.587	4441.790	4414.464	4438.431	25564	0	364
2026.03.24	11:00:00	4438.495	4442.108	4375.204	4407.617	56233	0	364
2026.03.24	12:00:00	4407.714	4427.484	4362.016	4378.856	57315	0	364
2026.03.24	13:00:00	4378.805	4389.975	4351.461	4381.512	94576	0	364
2026.03.24	14:00:00	4381.580	4433.862	4380.549	4415.780	85964	0	364
2026.03.24	15:00:00	4415.802	4430.831	4396.120	4411.557	63739	0	364
2026.03.24	16:00:00	4411.696	4427.622	4402.330	4421.237	37708	0	364
2026.03.24	17:00:00	4421.299	4426.290	4372.129	4388.593	64873	0	364
2026.03.24	18:00:00	4388.416	4423.595	4383.673	4389.523	43114	0	364
2026.03.24	19:00:00	4389.367	4411.301	4388.419	4400.157	23800	0	364
2026.03.24	20:00:00	4400.392	4484.005	4397.239	4476.664	45008	0	364
2026.03.24	22:00:00	4479.586	4485.664	4455.974	4484.311	15556	0	364
2026.03.24	23:00:00	4484.660	4551.356	4472.622	4546.757	21504	0	364
2026.03.25	00:00:00	4546.670	4571.919	4537.330	4563.259	32693	0	364
2026.03.25	01:00:00	4563.199	4601.095	4552.212	4594.974	38053	0	364
2026.03.25	02:00:00	4594.920	4602.458	4579.642	4583.677	25291	0	364
2026.03.25	03:00:00	4583.482	4586.192	4567.503	4570.152	17205	0	364
2026.03.25	04:00:00	4570.157	4574.686	4565.569	4572.299	9625	0	364
2026.03.25	05:00:00	4572.644	4573.383	4549.282	4555.425	19447	0	364
2026.03.25	06:00:00	4555.699	4556.936	4533.157	4545.347	21332	0	364
2026.03.25	07:00:00	4545.286	4563.308	4536.861	4539.389	20851	0	280
2026.03.25	08:00:00	4539.476	4567.781	4535.624	4556.234	33034	0	280
2026.03.25	09:00:00	4556.181	4567.616	4527.474	4551.962	26925	0	280
2026.03.25	10:00:00	4551.881	4562.438	4550.933	4558.893	20604	0	280
2026.03.25	11:00:00	4558.942	4585.701	4555.987	4578.795	22773	0	280
2026.03.25	12:00:00	4578.744	4583.830	4522.030	4544.058	49775	0	280
2026.03.25	13:00:00	4543.950	4576.485	4540.743	4544.789	69336	0	280
2026.03.25	14:00:00	4544.692	4579.377	4532.875	4567.249	56505	0	280
2026.03.25	15:00:00	4567.295	4569.105	4525.001	4559.113	49661	0	280
2026.03.25	16:00:00	4559.056	4564.986	4545.138	4555.434	37889	0	280
2026.03.25	17:00:00	4555.387	4564.021	4542.581	4550.714	29773	0	280
2026.03.25	18:00:00	4550.647	4569.031	4530.626	4538.317	33934	0	280
2026.03.25	19:00:00	4538.362	4539.634	4486.821	4530.658	45023	0	280
2026.03.25	20:00:00	4530.594	4542.058	4494.554	4505.785	19694	0	280
2026.03.25	22:00:00	4518.062	4534.671	4505.589	4517.528	15670	0	280
2026.03.25	23:00:00	4517.643	4518.277	4488.884	4498.103	15491	0	280
2026.03.26	00:00:00	4498.351	4539.337	4498.122	4535.789	28126	0	280
2026.03.26	01:00:00	4535.742	4544.567	4522.368	4535.615	34410	0	280
2026.03.26	02:00:00	4535.696	4535.853	4505.624	4508.953	23519	0	280
2026.03.26	03:00:00	4508.730	4518.898	4499.955	4516.446	18392	0	280
2026.03.26	04:00:00	4516.500	4524.097	4511.522	4520.444	10361	0	280
2026.03.26	05:00:00	4520.512	4522.340	4438.822	4438.972	37459	0	280
2026.03.26	06:00:00	4439.136	4459.384	4415.730	4456.193	53624	0	280
2026.03.26	07:00:00	4456.336	4463.877	4438.833	4452.742	35567	0	280
2026.03.26	08:00:00	4452.531	4459.249	4412.354	4427.746	50859	0	280
2026.03.26	09:00:00	4427.766	4437.069	4414.335	4423.589	38750	0	280
2026.03.26	10:00:00	4423.579	4448.074	4416.975	4443.278	32829	0	280
2026.03.26	11:00:00	4443.333	4456.805	4418.935	4423.150	31714	0	280
2026.03.26	12:00:00	4423.194	4445.796	4416.248	4429.249	38563	0	280
2026.03.26	13:00:00	4429.137	4460.325	4420.176	4452.581	73108	0	280
2026.03.26	14:00:00	4452.633	4479.502	4437.213	4464.987	81385	0	280
2026.03.26	15:00:00	4464.859	4469.190	4433.705	4438.118	55987	0	280
2026.03.26	16:00:00	4438.071	4442.828	4366.713	4389.390	70966	0	280
2026.03.26	17:00:00	4389.349	4402.645	4377.372	4381.273	48595	0	280
2026.03.26	18:00:00	4381.223	4397.857	4367.599	4394.365	34735	0	280
2026.03.26	19:00:00	4394.322	4399.273	4359.008	4364.039	40291	0	280
2026.03.26	20:00:00	4363.973	4420.705	4350.950	4380.944	70518	0	280
2026.03.26	22:00:00	4382.189	4415.115	4380.987	4411.334	12360	0	280
2026.03.26	23:00:00	4411.208	4414.321	4389.986	4404.911	10941	0	280
2026.03.27	00:00:00	4404.958	4411.088	4375.187	4378.411	23711	0	280
2026.03.27	01:00:00	4378.434	4420.808	4377.052	4417.200	29041	0	280
2026.03.27	02:00:00	4417.246	4440.666	4417.014	4431.939	24022	0	280
2026.03.27	03:00:00	4431.943	4446.168	4421.088	4437.392	18694	0	280
2026.03.27	04:00:00	4437.553	4449.482	4431.378	4446.151	10387	0	280
2026.03.27	05:00:00	4446.120	4475.324	4440.324	4454.611	24800	0	280
2026.03.27	06:00:00	4454.560	4473.016	4451.765	4459.554	24917	0	280
2026.03.27	07:00:00	4459.705	4462.962	4442.647	4447.634	18617	0	280
2026.03.27	08:00:00	4447.529	4450.947	4423.694	4424.257	23034	0	280
2026.03.27	09:00:00	4424.211	4438.360	4420.786	4428.903	19637	0	280
2026.03.27	10:00:00	4428.925	4432.988	4410.478	4414.879	18788	0	280
2026.03.27	11:00:00	4414.760	4426.366	4404.209	4419.818	20839	0	280
2026.03.27	12:00:00	4419.871	4445.334	4412.674	4437.744	24437	0	280
2026.03.27	13:00:00	4437.801	4443.745	4413.404	4431.560	31426	0	280
2026.03.27	14:00:00	4431.614	4514.860	4430.649	4509.638	41575	0	280
2026.03.27	15:00:00	4509.765	4555.421	4501.763	4523.995	49452	0	280
2026.03.27	16:00:00	4524.058	4533.849	4505.590	4515.931	25210	0	280
2026.03.27	17:00:00	4515.996	4521.974	4486.289	4486.524	23495	0	280
2026.03.27	18:00:00	4486.662	4528.660	4486.662	4516.907	21972	0	280
2026.03.27	19:00:00	4516.847	4526.119	4500.687	4514.485	20006	0	280
2026.03.27	20:00:00	4514.543	4520.336	4490.790	4495.377	11515	0	280
2026.03.29	22:00:00	4511.704	4513.900	4480.369	4484.679	17305	0	280
2026.03.29	23:00:00	4484.625	4492.614	4443.776	4448.566	16227	0	280
2026.03.30	00:00:00	4448.666	4466.886	4418.467	4432.287	36043	0	280
2026.03.30	01:00:00	4432.095	4475.619	4431.570	4469.458	35159	0	280
2026.03.30	02:00:00	4469.423	4499.208	4458.802	4481.098	20495	0	280
2026.03.30	03:00:00	4481.183	4517.590	4478.739	4496.149	16958	0	280
2026.03.30	04:00:00	4495.938	4498.749	4486.177	4496.887	9963	0	280
2026.03.30	05:00:00	4496.944	4528.363	4496.705	4522.320	15421	0	280
2026.03.30	06:00:00	4522.414	4550.588	4516.850	4532.561	20009	0	280
2026.03.30	07:00:00	4532.500	4534.929	4515.673	4527.204	16537	0	280
2026.03.30	08:00:00	4527.084	4540.581	4525.027	4538.058	12182	0	280
2026.03.30	09:00:00	4538.311	4540.565	4523.704	4532.405	13046	0	280
2026.03.30	10:00:00	4532.195	4540.042	4527.510	4532.448	10238	0	280
2026.03.30	11:00:00	4532.504	4580.694	4525.408	4559.383	25257	0	280
2026.03.30	12:00:00	4559.444	4578.064	4545.330	4569.328	18110	0	280
2026.03.30	13:00:00	4569.491	4578.606	4516.608	4523.350	38243	0	280
2026.03.30	14:00:00	4523.290	4541.207	4512.119	4538.655	37932	0	280
2026.03.30	15:00:00	4538.706	4556.708	4524.705	4548.401	23626	0	280
2026.03.30	16:00:00	4548.345	4549.647	4531.534	4539.764	16074	0	280
2026.03.30	17:00:00	4539.946	4542.132	4511.245	4514.881	19967	0	280
2026.03.30	18:00:00	4514.817	4523.074	4498.270	4498.763	14970	0	280
2026.03.30	19:00:00	4498.959	4518.272	4492.993	4513.621	22492	0	280
2026.03.30	20:00:00	4513.548	4516.435	4500.748	4511.240	7229	0	280
2026.03.30	22:00:00	4513.963	4523.756	4502.090	4510.868	6503	0	280
2026.03.30	23:00:00	4510.776	4521.347	4492.358	4513.571	9598	0	280
2026.03.31	00:00:00	4513.540	4548.206	4482.562	4547.821	30967	0	280
2026.03.31	01:00:00	4547.882	4619.464	4531.960	4604.845	38954	0	280
2026.03.31	02:00:00	4604.893	4607.119	4565.406	4568.311	23304	0	280
2026.03.31	03:00:00	4568.242	4577.017	4550.304	4556.941	15541	0	280
2026.03.31	04:00:00	4556.946	4569.565	4556.946	4564.909	10008	0	280
2026.03.31	05:00:00	4564.721	4581.748	4547.704	4568.734	15719	0	280
2026.03.31	06:00:00	4568.921	4569.105	4553.239	4557.319	15055	0	280
2026.03.31	07:00:00	4557.381	4565.811	4543.200	4564.411	13586	0	280
2026.03.31	08:00:00	4564.492	4575.031	4560.602	4568.580	12968	0	280
2026.03.31	09:00:00	4568.693	4572.223	4550.101	4555.413	12503	0	280
2026.03.31	10:00:00	4555.352	4561.772	4529.263	4546.968	13162	0	280
2026.03.31	11:00:00	4546.890	4593.107	4540.957	4582.116	27268	0	280
2026.03.31	12:00:00	4582.320	4597.590	4569.069	4574.886	22184	0	280
2026.03.31	13:00:00	4574.941	4609.592	4567.818	4607.412	23818	0	280
2026.03.31	14:00:00	4607.305	4630.188	4594.738	4598.899	37033	0	280
2026.03.31	15:00:00	4599.083	4625.327	4599.083	4609.586	22059	0	280
2026.03.31	16:00:00	4609.528	4651.616	4606.870	4638.250	40433	0	280
2026.03.31	17:00:00	4638.314	4667.367	4636.421	4654.703	34519	0	280
2026.03.31	18:00:00	4654.663	4671.104	4653.590	4667.394	17791	0	280
2026.03.31	19:00:00	4667.510	4685.670	4661.598	4682.776	19289	0	280
2026.03.31	20:00:00	4682.714	4687.332	4664.637	4668.181	9405	0	280
2026.03.31	22:00:00	4681.652	4696.332	4661.870	4680.896	13048	0	280
2026.03.31	23:00:00	4680.988	4699.990	4671.824	4696.420	8256	0	280
2026.04.01	00:00:00	4696.362	4722.402	4693.436	4710.987	17626	0	280
2026.04.01	01:00:00	4711.044	4724.207	4681.262	4692.558	24717	0	280
2026.04.01	02:00:00	4692.627	4700.535	4678.219	4684.684	14052	0	280
2026.04.01	03:00:00	4684.618	4694.236	4679.710	4681.965	9436	0	280
2026.04.01	04:00:00	4682.039	4682.145	4667.099	4676.485	7635	0	280
2026.04.01	05:00:00	4676.262	4703.421	4674.721	4684.345	11384	0	280
2026.04.01	06:00:00	4684.410	4733.045	4682.363	4730.476	16750	0	280
2026.04.01	07:00:00	4730.533	4747.670	4709.633	4712.892	18328	0	280
2026.04.01	08:00:00	4712.969	4740.383	4710.449	4728.583	15881	0	280
2026.04.01	09:00:00	4728.641	4730.086	4713.120	4723.136	12223	0	280
2026.04.01	10:00:00	4723.075	4738.774	4715.353	4731.247	10494	0	280
2026.04.01	11:00:00	4731.186	4762.899	4728.210	4752.159	13276	0	280
2026.04.01	12:00:00	4752.104	4753.660	4724.121	4724.551	28832	0	280
2026.04.01	13:00:00	4724.787	4749.390	4715.923	4738.101	32936	0	280
2026.04.01	14:00:00	4738.220	4768.907	4724.148	4760.852	33124	0	280
2026.04.01	15:00:00	4760.909	4788.333	4758.161	4786.549	20162	0	280
2026.04.01	16:00:00	4786.655	4790.756	4774.111	4787.104	12948	0	280
2026.04.01	17:00:00	4787.252	4792.885	4773.501	4774.416	11863	0	280
2026.04.01	18:00:00	4774.390	4775.203	4741.975	4753.191	23274	0	280
2026.04.01	19:00:00	4753.300	4778.093	4750.947	4766.131	17805	0	280
2026.04.01	20:00:00	4765.832	4771.230	4754.038	4756.817	7067	0	280
2026.04.01	22:00:00	4758.857	4782.779	4756.430	4776.579	4863	0	280
2026.04.01	23:00:00	4776.575	4800.288	4773.723	4784.149	7979	0	280
2026.04.02	00:00:00	4784.220	4798.722	4774.863	4784.598	14877	0	280
2026.04.02	01:00:00	4784.449	4786.464	4650.353	4696.477	82421	0	280
2026.04.02	02:00:00	4696.444	4703.816	4655.035	4686.887	37443	0	280
2026.04.02	03:00:00	4686.911	4699.316	4675.606	4676.232	15266	0	280
2026.04.02	04:00:00	4676.194	4681.464	4657.042	4672.434	13842	0	280
2026.04.02	05:00:00	4672.494	4680.478	4585.935	4594.056	34035	0	280
2026.04.02	06:00:00	4594.349	4608.348	4553.758	4599.050	44240	0	280
2026.04.02	07:00:00	4598.990	4651.185	4597.095	4642.794	20115	0	280
2026.04.02	08:00:00	4642.739	4648.858	4617.042	4620.846	18230	0	280
2026.04.02	09:00:00	4620.636	4632.014	4612.950	4621.834	14579	0	280
2026.04.02	10:00:00	4621.927	4635.236	4603.862	4620.579	15474	0	280
2026.04.02	11:00:00	4620.434	4630.582	4592.684	4599.953	18138	0	280
2026.04.02	12:00:00	4599.950	4630.187	4594.429	4602.013	23527	0	280
2026.04.02	13:00:00	4602.077	4651.334	4580.323	4645.954	59678	0	280
2026.04.02	14:00:00	4646.012	4699.823	4631.623	4681.456	72385	0	280
2026.04.02	15:00:00	4681.556	4684.124	4652.564	4660.855	39191	0	280
2026.04.02	16:00:00	4660.917	4670.721	4642.724	4658.962	25251	0	280
2026.04.02	17:00:00	4658.863	4668.359	4645.679	4648.759	19675	0	280
2026.04.02	18:00:00	4648.779	4672.161	4647.393	4668.583	13889	0	280
2026.04.02	19:00:00	4668.517	4681.772	4661.433	4672.084	15655	0	280
2026.04.02	20:00:00	4672.145	4676.952	4664.388	4675.248	7580	0	280
2026.04.05	22:00:00	4662.786	4662.786	4608.436	4645.446	19017	0	280
2026.04.05	23:00:00	4645.542	4651.229	4605.062	4610.601	11853	0	280
2026.04.06	00:00:00	4610.685	4629.470	4600.547	4622.285	19433	0	280
2026.04.06	01:00:00	4622.149	4643.079	4620.561	4625.766	13663	0	280
2026.04.06	02:00:00	4626.034	4671.739	4623.598	4648.141	17606	0	280
2026.04.06	03:00:00	4648.077	4648.133	4625.196	4640.471	12626	0	280
2026.04.06	04:00:00	4640.483	4660.089	4639.913	4658.897	7406	0	280
2026.04.06	05:00:00	4658.903	4678.881	4651.382	4652.763	10464	0	280
2026.04.06	06:00:00	4652.770	4667.837	4643.392	4665.842	11945	0	280
